PROLETARSTVO,"miselnost proletarcev",,
PROLETKULT,"kulturno-prosvetna dejavnost v Sovjetski zvezi po prvi svetovni vojni",,
PROLIFERACIJA,"hitra rast celic kakega tkiva (med.)",,
PROLOG,"logični programski jezik, ki je zasnovan na funkcijskem programiranju",,
PROLOG,"uvodni del kakega literarnega dela (lit.)",,
PROLOM,"naselje pri Kuršumliji, Srbija",,
PROLONGACIJA,"izdaja nove menice namesto zapadle (fin.)",,
PROLONGACIJA,"podaljšanje (jur.)",,
PROMAJNA,"naselje pri Baški Vodi, Hrvaška",,
PROME,"mesto ob reki Iravadi, Burma",,
PROMEMORIJA,"krajši zapis o določeni stvari",,
PROMENADA,"javni prostor, namenjen za sprehajanje",,
PROMENADA,"plesna figura pri nekaterih ameriških družabnih plesih (kor.)",,
PROMENADA,"sprehajanje, sprehod",,
PROMET,"estonska pisateljica - Lilli (1922†2007)",,
PROMET,"gibanje ljudi, vozil, blaga ali informacij po določenih poteh oziroma cestah",,
PROMETEJ,"(v grški mitologiji) sin Japeta in Klimene, Zevsu je ukradel ogenj in ga prinesel ljudem",,
PROMETEJ,"Saturnov notranji naravni satelit",,
PROMETEJ,"neuklonljiv, ustvarjalen človek (knjiž.)",,
PROMETEJSTVO,"lastnosti, kakršne je imel Prometej (knjiž.)",,
PROMETIJ,"kemijski element, ki ima v periodnem sistemu simbol Pm in atomsko število 61",,
"PROMETNI PAS","pas, dovolj širok za neoviran promet enega vozila (avt.)",,
PROMETNICA,"delavka, ki ureja promet",,
PROMETNICA,"prometno pomembnejša cesta",,
PROMETNIK,"prometni miličnik (žarg.)",,
"PROMETNO DOVOLJENJE","uradna listina, v kateri je s podatki opisano določeno prometno sredstvo (dve besedi)",,
PROMILE,"tisoči del celote, tisočinka",,perplexity
"PROMILNI RAČUN","račun, ki obravnava promile (mat.)",,
PROMINA,"apneniška planota v Dalmaciji, Hrvaška",,
PROMINENCA,"zelo pomemben, ugleden človek (knjiž.)",,
PROMINENT,"zelo pomemben, ugleden človek (knjiž.)",,
PROMINENTNIK,"zelo pomemben, ugleden človek (knjiž.)",,
PROMISKUITETA,"pogosto menjavanje spolnih partnerjev",,
PROMISSAO,"mesto v zvezni državi Sao Paulo, Brazilija",,
PROMOCIJA,"slovesna podelitev doktorskega naslova",,
PROMONA,"antično naselje v Iliriku, ki je bilo prvotno v posesti Liburnov in nato Dalmatov",,
PROMOTOR,"kdor pospešuje kako delovanje (knjiž.)",,
PROMOTOR,"kdor slovesno podeli doktorski naslov",,
PROMOVIRANEC,"kdor je promoviran",,
PROMULGACIJA,"razglasitev zakona (jur.)",,
PRONACIST,"privrženec nacizma",,
PRONAOS,"preddverje antičnih svetišč",,
PRONICAVOST,"značilnost pronicavega človeka",,
PRONICLJIVOST,"značilnost pronicljivega človeka",,
PRONIN,"ruski režiser in filmski snemalec - Vasilij Markelovič (1905†1966), (Saltanat)",,
PRONOMEN,"zaimek (lingv.)",,
PRONY,"francoski matematik in inženir - Gaspard de (1755†1839)",,
PROPAD,"nemški zgodovinski film, ki prikazuje zadnje dni Adolfa Hitlerja in Tretjega rajha v letu 1945",,
PROPAGANDA,"načrtno širjenje specifičnih informacij, idej ali doktrin z namenom vplivanja na mnenje, čustva in vedenje množic",,vpis
PROPAGANDIST,"kdor se ukvarja s propagando",,
PROPAGANDISTKA,"ženska, ki načrtno širi politične, ideološke ali druge ideje z namenom vpliva na javno mnenje",,vpis
PROPAGANDIZEM,"razširjanje ideoloških nazorov z namenom vplivanja na javno mnenje",,
PROPAGANDNOST,"značilnost propagandnega",,
PROPAGATOR,"kdor propagira",,
PROPAGATORKA,"ženska, ki propagira",,
PROPALICA,"moralno propadel človek (slabš.)",,
PROPAN,"nasičen ogljikovodik, katerega molekula vsebuje tri atome ogljika (kem.)",,
PROPAN,"plin, ki se uporablja za kuhanje in ogrevanje",,
PROPANOL,"alkohol, sestavljen iz treh atomov ogljika, atoma kisika in štirinajstih atomov vodika (kem.)",,
PROPAST,"propad, uničenje (knjiž.)",,
PROPEDEVTIKA,"uvod v študij kake znanosti, vede (knjiž.)",,
PROPELER,"naprava, ki uporablja rotacijo za ustvarjanje potiska in premikanje vozil ali plovil skozi zrak, vodo ali druge tekočine (strojn.)",,
PROPERC,"rimski pesnik - Sextus Propertius (ok. 50 pr. n. š.†15 pr. n. š.), Propercij",,
PROPERCIJ,"rimski pesnik - Sextus Propertius (ok. 50 pr. n. š.†15 pr. n. š.), Properc",,
PROPFAN,"vrsta letalskega motorja, ki je deloma podoben turboventilatorskem motorju deloma pa turbopropelerskemu",,
PROPILEJE,"s stebri oblikovan dostop do vhoda v palačo, svetišče (arhit.)",,
PROPOLIS,"zadelavina (čeb.)",,
PROPORC,"sorazmerje, razmerje",,
PROPORCIJA,"razmerje (mat.)",,
PROPORCIJA,"sorazmerje, razmerje",,
PROPORCIONALNOST,skladnost,,
PROPOVED,"pridiga (zastar.)",,
PROPOVEDNIK,"pridigar (zastar.)",,
PROPOZICIJA,"trditev, predpostavka, predlog (knjiž.)",,
PROPRETOR,"upravitelj province pri starih Rimljanih (zgod.)",,
PROPRIA,"mesto v zvezni državi Sergipe, Brazilija",,
PROPRIANO,"naselje in občina na Korziki, Francija",,
PROPRIOCEPCIJA,"čutno zaznavanje lastnega telesa (psih.)",,
PROPUST,"prepust (grad.)",,
PROPUSTNICA,prepustnica,,
PRORAČUN,"letni načrt prihodkov in odhodkov",,
PROREK,"prvi del stavčne periode (lingv.)",,perplexity
PROREKTOR,"namestnik rektorja",,
PROSCA,"desni pritok reke Gradaščicev, ki spada v porečje Ljubljanice",,
PROSCENIJ,"sprednji del odra (gled.)",,
PROSEC,"snubec (nar.)",,
PROSEK,"naselje pri Niški Banji, Srbija",,
PROSEK,"naselje v Tržaški pokrajini, Italija, Prosecco",,
PROSEKTOR,"obducent (star.)",,
PROSEKTURA,"patološki oddelek (med.)",,
PROSELIT,"vnet privrženec (knjiž.)",,
PROSEMINAR,"uvodni, pripravljalni seminar na univerzi (šol.)",,
PROSEN,"slovenska igralka - Irena (1936-), (Lažnivka)",,
PROSEN,"slovenski astronom - Marijan (1937-)",,
PROSEN,"slovenski geodet - Anton (1946-)",,
PROSEN,"slovenski geofizik - Dragutin (1907†1984)",,
PROSENC,"slovenska filmska producentka in režiserka – Aiken Veronika (1970–)",,
PROSENC,"slovenska pravnica in umetnostna drsalka - Andree Tjaša",,
PROSENC,"slovenska video umetnica in režiserka - Stearns, Nataša",,
PROSENC,"slovenski metalurg - Viktor (1920†2012)",,
"PROSENI DO","naselje pri Cetinju, Črna Gora",,
PROSENICA,"prosena slama",,
PROSENIK,"naselje pri Tuhelju, Hrvaška",,
PROSENIŠKO,"razloženo naselje ob krajevni cesti Ponikva-Teharje",,
PROSENJAK,"proseni kruh (star.)",,
PROSENJAKOVCI,"obmejno naselje pri Murski Soboti",,
PROSENKA,"ptica selivka z zlato rjavimi pegami po temnem hrbtu (zool.)",,
PROSENKA,"užitna goba z rumenkasto rjavim klobukom, peščenka (nar.)",,
PROSERPINA,"latinsko ime za grško boginjo Perzefono",,
PROSEČAN,"trta, ki raste v okolici Proseka (agr.)",,
"PROSEČKA VAS","raztreseno naselje zahodno od Mačkovcev",,
PROSILEC,"kdor prosi",,
PROSILKA,"ženska, ki prosi",,
PROSINEC,"januar (star.)",,
PROSINEČKI,"hrvaški trener in nekdanji nogometaš - Robert (1969-)",,
PROSITELJ,"prosilec (star.)",,
PROSIŠČE,"njiva, na kateri je raslo proso",,
PROSJAK,"berač (star.)",,
PROSKINEZA,"starodaven iranski običaj priklanjanja pred vladarjem",,
PROSKOURIAKOFF,"rusko-mehiška arheologinja - Tatiana (1909†1985)",,
PROSKRIBIRANEC,"javni obsojenec, preganjanec (knjiž.)",,
PROSKRIPCIJA,"javna obsodba, preganjanje (knjiž.)",,
PROSLAVA,"slavnostni dogodek, praznovanje ali obeleževanje pomembnega dogodka, obletnice, praznika ali dosežka",,
PROSNICA,"majskemu hrošču podoben hrošč, ki se pojavi meseca junija ali julija (zool.)",,
PROSNIK,"majhna ptica pevka s črno glavo in široko belo liso na vratu (zool.)",,
PROSO,"žitarica, ki spada med travniške rastline in je ena najstarejših kulturnih rastlin na svetu",,
PROSOJNOST,"značilnost prosojnega",,
PROSOPIS,"drevo ali grm iz poddružine mimozovk",,
PROSPECT,"ljubljanska progresivna metal glasbena skupina",,
PROSPEKCIJA,"pregled zemljišča z namenom ugotoviti nahajališče rude (geol.)",,
PROSPEKT,"tiskani ali digitalni informativni material, ki predstavlja in promovira določen dogodek, izdelek, storitev ali umetnika",,
PROSPEKTOR,"rudosledec (knjiž.)",,
PROSPER,"kanadski košarkar - Olivier-Maxence (2002-)",,
PROSPERITETA,"razcvet, razvoj",,
PROSPERO,"Uranov naravni satelit",,
PROST,"francoski voznik formule 1 - Alain (1955-) (nekd.)",,perplexity
"PROSTA VAJA","vaja brez orodja (šport.)",,
PROSTAK,"prostaški človek (ekspr.)",,
PROSTAKINJA,"prostaška ženska (ekspr.)",,
PROSTANOIDI,"skupina kompleksnih maščobnih kislin, ki nastajajo iz arahidonske kisline",,
PROSTATA,"žleza z zunanjim izločanjem, obsečnica (anat.)",,
PROSTATITIS,"vnetje obsečnice (med.)",,
PROSTAŠTVO,"značilnost prostaškega",,
PROSTAŠČINA,"prostaštvo (knjiž.)",,
PROSTIRAČA,"preproga (zastar.)",,
PROSTITUCIJA,"ponujanje spolnih odnosov za plačilo",,
PROSTITUIRANEC,"kdor je prostituiran (ekspr.)",,
PROSTITUTKA,vlačuga,,
PROSTODUŠNOST,"značilnost prostodušnega človeka",,
PROSTOLISTNICA,"prostovenčnica (bot.)",,
PROSTOMISLEC,"svobodomislec (zastar.)",,
PROSTOR,"skupnost elementov in odnosov med njimi (mat.)",,
PROSTOR,"slovenska strokovna revija za urbanizem",,
PROSTORJE,"več prostorov (knjiž.)",,
PROSTORNINA,"fizikalna količina, ki pove, koliko prostora zaseda telo (fiz.)",,
PROSTORNOST,"značilnost prostornega",,
PROSTORSKOST,"značilnost prostorskega (knjiž.)",,
PROSTOSRČNOST,"odkritosrčnost, preprostost (knjiž.)",,
PROSTOST,"lastnost prostega",,
PROSTOTROSNICA,"gliva, pri katerih nastajajo trosi na trosnih podstavkih (bot.)",,
PROSTOVENČNICA,"rastlina, ki nima zraslih venčnih listov (bot.)",,
PROSTOVOLJEC,"kdor se prostovoljno odloči za določeno delo",,
PROSTOVOLJKA,"ženska, ki se prostovoljno odloči za določeno delo",,
PROSTOVOLJNOST,"značilnost prostovoljnega",,
PROSTOVOLJSTVO,"dejstvo, da je kdo prostovoljec",,
PROSTOZIDAR,"pripadnik liberalno svetovnonazorskega gibanja, nastalega v začetku 18. stoletju (zgod.)",,
PROSTOZIDARSTVO,"liberalno svetovnonazorsko gibanje, nastalo v začetku 18. stoletja",,
PROSTRACIJA,"popolna izčrpanost (med.)",,
PROSTRANOST,"značilnost prostranega",,
PROSTRANSTVO,"obširen svet, prostor",,
PROSVETA,"dejavnost, ki se ukvarja z vzgojo in izobraževanjem",,
PROSVETAR,"prosvetni delavec (žarg.)",,
PROSVETARKA,"prosvetna delavka (žarg.)",,
PROSVETITELJ,"kdor koga prosvetljuje",,
PROSVETLJENEC,razsvetljenec,,
PROSVETLJENOST,"značilnost prosvetljenega človeka",,
PROSVETLJENSTVO,razsvetljenstvo,,
PROSVETNIK,"prosvetni delavec, prosvetar (knjiž.)",,
PROT,"šiba, palica",,
PROTA,"naslov višjega duhovnika v Pravoslavni cerkvi; protojerej",,
PROTAGONIST,"igralec s pomembno vlogo (gled.)",,
PROTAGONISTKA,"igralka s pomembno vlogo (gled.)",,
PROTAGORA,"grški filozof iz Abdere (ok. 485 pr. n. š.†ok. 411 pr. n. š.), Protagoras",,
PROTAGORAS,"grški filozof iz Abdere (ok. 485 pr. n. š.†ok. 411 pr. n. š.), Protagora",,
PROTAKTINIJ,"kemijski element, ki ima v periodnem sistemu simbol Pa in atomsko število 91",,
PROTAMIN,"enostavna bazična beljakovina v celičnem jedru (biol.)",,
PROTAZANOV,"ruski režiser - Jakov Aleksandrovič (1881†1945), (Aelita)",,
PROTEAZA,"encim, ki pospešuje razkroj beljakovin in podobnih snovi (biol.)",,
PROTEIN,"beljakovina, sestavljena samo iz aminokislin (biol.)",,
PROTEINURIJA,"izločanje beljakovin s sečem (med.)",,
PROTEJ,"(v grški mitologiji) Pozejdonov služabnik, pastir morskih živali, Proteus",,
PROTEJ,"človeška ribica, proteus (zool.)",,
PROTEKCIJA,"neupravičena ugodnost",,
PROTEKCIONAŠTVO,"pojav, da kdo uživa protekcijo (slabš.)",,
PROTEKCIONIST,"pristaš protekcionizma",,
PROTEKCIONIZEM,"politika, ki ščiti domače proizvajalce pred tujimi s carino, prepovedmi (ekon.)",,
PROTEKCIONIZEM,"uživanje protekcije (knjiž.)",,
PROTEKTOR,"pokrovitelj, zaščitnik (knjiž.)",,
PROTEKTOR,"zunanja gumena plast avtomobilskega plašča, ki ščiti nosilno ogrodje (teh.)",,
PROTEKTORAT,"pokroviteljstvo ene države nad drugo",,
PROTEROZOIK,"novejše ime za eozoik (geol.)",,
PROTEST,"javno izraženo nezadovoljstvo s čim",,
PROTESTANT,"pripadnik protestantske vere",,
PROTESTANTIKA,"dela protestantskih piscev (lit.)",,
PROTESTANTIZEM,"krščanska vera, ki priznava sveto pismo za edino versko avtoriteto",,
PROTESTANTKA,"pripadnica protestantske vere",,
PROTESTANTSTVO,protestantizem,,
PROTESTNIK,"kdor protestira (knjiž.)",,
PROTETIKA,"veda o protezah",,
PROTEUS,"(v grški mitologiji) Pozejdonov služabnik, pastir morskih živali, Protej",,
PROTEUS,"dvoživka, ki živi v kraških jamah, človeška ribica (zool.)",,
PROTEUS,"največji Neptunov notranji naravni satelit",,
PROTEUS,"slovenska strokovna revija za naravoslovje",,
PROTEZA,"priprava, ki nadomešča manjkajoče dele telesa",,
PROTEZNIK,"kdor nosi protezo (žarg.)",,
PROTEŽIRANEC,"oseba, ki je zaščitena, podprta ali favorizirana s strani vplivne osebe, na primer direktorja ali drugega pomembnega posameznika",,
PROTIAKCIJA,"z akcijo izzvana nasprotna akcija",,
PROTIARGUMENT,protidokaz,,
PROTIBANDE,"majhne paravojaške enote, ki jih je med drugo svetovno vojno na Gorenjskem in štajerskem organiziral gestapo",,
PROTIBESEDA,"z besedo izzvana nasprotna beseda (ekspr.)",,
PROTIDAJATEV,"dajatev, s katero se povrne določena dajatev",,
PROTIDELEC,"antidelec (fiz.)",,
PROTIDEMONSTRACIJA,"z demonstracijo izzvana nasprotna demonstracija",,
PROTIDOBAVA,"izmenjava blaga ali storitev, za katere se namesto z denarjem v celoti ali deloma plača z drugim blagom ali storitvami",,
PROTIDOKAZ,"dokaz, ki nasprotuje določenemu dokazu",,
PROTIDRŽAVNOST,"značilnost protidržavnega",,
PROTIFAŠIST,"kdor je proti fašizmu",,
PROTIFAŠISTKA,"ženska, ki je proti fašizmu",,
PROTIGOVORNIK,"kdor nastopi v svojem govoru proti govoru prejšnjega govornika",,
PROTIIGRA,"igra v drami, katere nosilec je antagonist (gled.)",,
PROTIIGRA,"nasprotna igra (ekspr.)",,
PROTIIGRALEC,"nosilec nasprotne igre v drami",,
PROTIIGRALKA,"ženska, nosilka nasprotne igre v drami",,
PROTIKANDIDAT,"oseba, ki tekmuje proti glavnemu ali uradnemu kandidatu na volitvah, razpisu ali podobnem izboru",,vpis
PROTIKLERIKALIZEM,"zgodovinski in politični pojav oziroma gibanje, ki se je razvilo kot nasprotje vplivu in oblasti cerkve, predvsem rimskokatoliške, na družbo, politiko in šolstvo",,vpis
PROTIKOMUNIZEM,"nazor, ki je proti komunizmu",,
PROTIKOT,"nasprotni kot (knjiž.)",,
PROTIKOTA,"kota na isti strani prečnice dveh premic in na istih straneh prve in druge premice (geom.)",,
PROTIKRALJ,"kralj, ki je postavljen proti še vladajočemu kralju",,
PROTIKRITIKA,"s kritiko izzvana nasprotna kritika",,
PROTIKULTURA,"kar je nasprotno kulturi (ekspr.)",,
PROTIMATICA,"matica, s katero se privije glavna matica (teh.)",,
PROTIN,"vnetje sklepov zaradi nalaganje kristalčkov sečne kisline v sklepih",,
PROTINACIST,"kdor je proti nacizmu",,
PROTINAPAD,"napad kot odgovor na nasprotnikov napad",,
PROTINAPETOST,"napetost, ki deluje proti določeni napetosti (elektr.)",,
PROTINARAVNOST,"značilnost protinaravnega",,
PROTINASKOK,"naskok kot odgovor na nasprotnikov naskok",,
PROTINAČRT,"načrt, ki nasprotuje določenemu načrtu",,
PROTINOŽEC,"antipod (knjiž.)",,
PROTIOFENZIVA,"ofenziva kot odgovor na nasprotnikovo ofenzivo",,
PROTIOROŽJE,"orožje za boj proti določenemu drugemu orožju (voj.)",,
PROTIPAPEŽ,"cerkveni dostojanstvenik, ki si je prilastil naziv in funkcijo papeža (zgod.)",,
PROTIPISAR,"pisarniški uradnik, navadno s kontrolno funkcijo (zgod.)",,
PROTIPOGOJ,"pogoj, ki ga ena stran postavi nasproti prvotnemu pogoju druge strani",2026-03-19,vpis
PROTIPOL,"pol v odnosu do nasprotnega pola (knjiž.)",,
PROTIPOMENKA,"par besed z nasprotnim pomenom",,
PROTIPOSTAVKA,"postavka na nasprotni strani drugega konta (fin.)",,
PROTIPOSTAVNOST,"nezakonitost (star.)",,
PROTIPOTEZA,"nasprotna poteza (šah.)",,
PROTIPRAVNOST,"značilnost protipravnega",,
PROTIPREDLOG,"nasprotni predlog",,
PROTIPRIMÉR,"izjema od predlaganega splošnega pravila",,
PROTIPRITISK,"s pritiskom izzvan nasprotni pritisk",,
PROTIPROPAGANDA,"nasprotna propaganda (slabš.)",,
PROTIRAKETA,"raketa za boj proti raketam (voj.)",,
PROTIRAZUMNOST,"značilnost protirazumnega",,
PROTIREFORMACIJA,"notranja preureditev Katoliške cerkve in odgovor na reformacijo (zgod.)",,
PROTIREVOLUCIJA,"gibanje ali dejavnost proti revoluciji, ki skuša vzpostaviti prejšnje stanje ali uničiti revolucionarne dosežke",,vpis
PROTIREVOLUCIONAR,"oseba, ki nasprotuje revoluciji ali aktivno sodeluje v gibanju proti njej",,vpis
PROTIREČJE,"nasprotje, protislovje (star.)",,
PROTISILA,"s silo izzvana nasprotna sila",,
PROTISLOVJE,"nasprotnost med dvema trditvama",,
PROTISLOVNOST,"značilnost protislovnega",,
PROTISNOV,protitelo,,
PROTISREDSTVO,"sredstvo, ki deluje proti določeni stvari",,
PROTISREDSTVO,"sredstvo, ki preprečuje delovanje strupa (farm.)",,
PROTIST,"enoceličar (biol.)",,
PROTISTAVA,"postavitev česa ob kaj različnega zaradi nasprotja, primerjave (knjiž.)",,
PROTISTI,"heterogena skupina organizmov, v katero uvrščamo tiste evkarionte, ki niso živali, rastline ali glive (biol.)",,
PROTISTORITEV,"storitev, s katero se povrne določena storitev",,
PROTISTRUJA,"določeni smeri nasprotna smer (knjiž.)",,
PROTISTRUP,"sredstvo ali snov, ki nevtralizira ali prepreči učinkovanje strupa, antidot",,vpis
PROTISUNEK,"sunek kot odgovor na nasprotnikov sunek",,
PROTISVETLOBA,"svetloba, ki pada naravnost proti smeri snemanja (fot.)",,
PROTISVETLOBA,"svetloba, ki prihaja iz nasprotne smeri",,
PROTITANKOVEC,"protitankovski top (voj.)",,
PROTITELESCE,"protitelo (med.)",,
PROTITELO,"beljakovina v krvi, ki nastane zaradi delovanja antigena (med.)",,
PROTITEŽA,"protiutež (knjiž.)",,
PROTITOK,"nasprotni tok",,
PROTIUDAR,"udar kot odgovor na nasprotnikov udar",,
PROTIUDAREC,"udarec kot odgovor na nasprotnikov udarec",,
PROTIUKREP,"z ukrepom, dejanjem izzvan nasprotni ukrep",,
PROTIUSLUGA,"usluga, s katero se povrne določena usluga",,
PROTIUSTAVNOST,"značilnost protiustavnega (jur.)",,
PROTIUTEŽ,"izraz za ravnotežni ali uravnoteževalni element, ki deluje nasprotno proti glavni sili, teži ali vplivu, da vzpostavi stabilnost ali ravnovesje",,vpis
PROTIUČINEK,"z učinkom izzvan nasprotni učinek",,
PROTIVETER,"nasprotni veter",,
PROTIVNIK,"nasprotnik (star.)",,
PROTIVNOST,"nasprotnost (star.)",,
PROTIVOHUNSTVO,"dejavnost, ki odkriva delovanje sovražnikovih vohunov",,
PROTIVPRAŠANJE,"z vprašanjem izzvano nasprotno vprašanje (knjiž.)",,
PROTIVREDNOST,"vrednost, s katero se povrne določena vrednost (ekon.)",,
PROTIZAHTEVA,"nasprotna zahteva (knjiž.)",,
PROTIZAKONITOST,"značilnost protizakonitega",,
PROTIĆ,"srbski astronom - Milorad P.(1910†2001)",,
PROTIĆ,"srbski humoristični duhovnik in pisatelj - Jovan (1868†1926)",,
PROTIĆ,"srbski pisatelj - Miodrag (1930†1974)",,
PROTIĆ,"srbski politik, državnik in publicist - Stojan (1857†1923)",,
PROTIŠPIJONAŽA,"kontrašpijonaža, protivohunstvo (knjiž.)",,
PROTJE,"več protov",,
PROTNER,"slovenski biotehnik, gospodarstvenik in politik - Jože (1941-)",,
PROTNER,"slovenski vinar - Franc",,
PROTOEVANGELIJ,"spis, ki ga Cerkev ni sprejela v svoj seznam svetopisemskih knjig, čeprav ni kazal na krivoverstvo (rel.)",,
PROTOFIT,"prarastlina (biol.)",,
PROTOGALAKSIJA,"ogromen oblak prahu in plina, najbolj zgoščen okoli jedra (astr.)",,
PROTOJEREJ,"naslov višjega duhovnika v Pravoslavni cerkvi",,
PROTOKOL,"uradna in družabna pravila za medsebojne stike uradnih predstavnikov držav",,
PROTOKOL,"zapisnik sestanka (zastar.)",,
PROTOKOLACIJA,"uradni zapis (star.)",,
PROTOKOLIST,"zapisnikar (star.)",,
PROTOMEDIK,"zdravnik, ki uradno vodi, nadzoruje zdravstvo (nekdaj)",,
PROTON,"jedrski delec s pozitivnim električnim nabojem (fiz.)",,
PROTON,"težka ruska raketa nosilka za enkratno uporabo",,
PROTONOTAR,"visok uradnik na Hrvaškem, ki je opravljal sodne posle (jur.)",,
PROTOPLAST,"rastlinska, glivna ali bakterijska celica, ki nastane s popolno mehansko ali encimsko odstranitvijo celične stene",,
PROTOPLAZMA,"celotna živa snov celice, ki vključuje citoplazmo in nukleoplazmo (biol.)",,vpis
PROTOPOPINCI,"naselje pri Dimitrovgradu, Srbija",,
PROTOPOPOV,"legendarni ruski umetnostni drsalec, ki je skupaj s svojo ženo Ljudmilo Belousovo spremenil umetnostno drsanje v parih v pravo umetnost - Oleg Aleksejevič (1932†2023)",2026-03-24,vpis
PROTOSFERA,"najvišja plast atmosfere, ki prehaja v medplanetarni prostor",,
PROTOTIP,"izdelek, na podlagi katerega se izdeluje druge, enake izdelke",,
PROTOVESTIARIJ,"visok bizantinski dvorni položaj, prvotno rezerviran za evnuhe",,
PROTOZOA,"enocelični evkarionti, mikroorganizmi, ki veljajo za najpreprostejše živali in živijo v vodi, tleh ali kot paraziti (biol.)",,vpis
PROTOZOJ,"enoceličar, pražival, ki ima eno ali več jeder (biol.)",,
PROTOZOON,"enoceličar, pražival, ki ima eno ali več jeder (biol.)",,
"PROTROMBINSKI ČAS","čas, ki preteče, preden se odvzet vzorec krvi strdi (med.)",,
PROTTI,"italijanski operni pevec, baritonist - Aldo (1920†1995)",,
PROTUBERANCA,"oblak Sončevega plina, ki ga zadržuje nad Sončevo površino njegovo magnetno polje (astr.)",,
PROTULIPA,"naselje pri Generalskem Stolu, Hrvaška",,
PROUDHON,"francoski socialist - Pierre Joseph (1809†1865)",,
PROULX,"ameriška pisateljica - E. Annie (1935-)",,
PROULX,"kanadska pisateljica - Monique (1952-)",,
PROULX,"kanadski duhovnik, pisatelj in dramatik - Jean Baptiste (1846†1904)",,
PROUST,"francoski kemik - Louis (1754†1826)",,
PROUST,"francoski pisatelj - Marcel (1871†1922), (Iskanje izgubljenega časa)",,perplexity
PROUT,"britanski kemik in fiziolog - William (1785†1850)",,
PROUČEVALEC,"kdor proučuje",,
PROVA,"sprednji del čolna",,
PROVALIJA,"naselje pri Šavniku, Črna Gora",,
PROVALJENIK,"naselje pri Babušnici, Srbija",,
PROVANSA,"regija na jugovzhodu Francije ob Sredozemskem morju, ki meji na Italijo",,perplexity
PROVANSALŠČINA,"provansalski jezik",,
PROVEDITOR,"pokrajinski namestnik v Beneški republiki (zgod.)",,
PROVENIENCA,"izvor (knjiž.)",,
PROVENZAL,"italijanski pisatelj in pesnik - Dino (1877†1946), (Perche si dice cosi )",,
PROVENZANO,"italijanski mafijski vodja  - Bernardo (1933†2016)",,
PROVIANT,"vojaška zaloga hrane za na pot",,
PROVIDENCE,"glavno mesto zvezne države Rhode Island, ZDA",,
PROVIDUR,"pokrajinski namestnik v Dalmaciji in Istri (zgod.)",,
PROVINCA,podeželje,,
PROVINCA,"velika upravna geopolitična enota v sklopu države",,
PROVINCA,"višja upravna enota na ozemljih zunaj Italije pri starih Rimljanih",,
PROVINCIAL,"predstojnik samostanske province (rel.)",,
PROVINCIALEC,"podeželan (knjiž.)",,
PROVINCIALIZACIJA,"moralna in nazorska ozkost (ekspr.)",,
PROVINCIALIZEM,"moralna in nazorska ozkost (ekspr.)",,
PROVINCIALKA,"podeželanka (knjiž.)",,
PROVINCIALNOST,"moralna in nazorska ozkost (ekspr.)",,
PROVINCIJA,"velika upravna geopolitična enota v sklopu države (zastar.)",,
PROVINE,"ameriška pevka, plesalka in igralka – Dorothy (1937†2010),",,
PROVINS,"naselje in občina v departmaju Seine-et-Marne, Francija",,
PROVIRUS,"virusni genom, ki se vključi v kromosom gostiteljske celice in z delitvijo celic prehaja na njene potomke",,
PROVIS,"britanski režiser in producent - Arthur (1925†2016)",,
PROVITAMIN,"organska snov, iz katere lahko organizem sintetizira želeni vitamin (biol.)",,
PROVIZIJA,"procentualni znesek, ki ga mora ena oseba plačati drugi za določeno storitev",,
PROVIZOR,"župnijski upravitelj (rel.)",,
PROVIZORIJ,"objekt manjše kakovosti, zgrajen za začasno uporabo (knjiž.)",,
PROVIZORIČNOST,"značilnost provizoričnega",,
PROVIĆ,"naselje pri Benkovcu, Hrvaška",,
PROVO,"mesto v zvezni državi Utah, ZDA",,
PROVO,"naselje pri Vladimircih, Srbija",,
PROVODINA,"naselje pri Herceg Novem, Črna Gora",,
PROVOKACIJA,"izzivanje, draženje, spodbujanje koga k zanj škodljivim dejanjem",,
PROVOKATIVNOST,"značilnost provokativnega",,
PROVOKATOR,"kdor provocira",,
PROWSE,"indijska igralka, plesalka in koreografinja - Juliet (1936†1996)",,
PROYSEN,"norveški pisatelj in glasbenik - Alf (1914†1970)",,
PROZA,"pripovedništvo (lit.)",,
PROZAIK,"pripovednik (lit.)",,
PROZAIST,"pripovednik (lit.)",,
PROZAISTIKA,"proza (knjiž.)",,
PROZAIČNOST,"značilnost prozaičnega",,
PROZELIT,"vnet privrženec (knjiž.)",,
PROZERPINA,"(v grški mitologiji) hči Zevsa in Demetre",,
PROZODIJA,"nauk o dolžini zlogov in o naglaševanju v verzu (lit.)",,
PROZOR,"mesto v Federaciji Bosne in Hercegovine",,
PROZOR,"naselje pri Otočcu, Hrvaška",,
PROZORJE,"naselje pri Dugem Selu, Hrvaška",,
PROZORNOST,"značilnost prozornega",,
PROZUMENŠČIKOVA,"ruska plavalka - Stepanova, Galina (1948†2015)",,
PROČELJE,"čelna stran stavbe",,
PROŠEK,"sladko vino iz posušenih grozdnih jagod",,
PROŠEV,"makedonski skladatelj - Toma (1931†1996), (Aretej)",,
PROŠNJA,"želja, izražena komu, da kaj naredi",,
PROŠT,"predstojnik kapitlja (rel.)",,perplexity
PROŠTIJA,"hiša, namenjena za prebivanje prošta",,
PROŠTINAC,"naselje pri Svilajncu, Srbija",,
PROŠĆE,"naselje pri Pljevljah, Črna Gora",,
